Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
6012643,17,64,174.3251314,174.3251314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3846,193.4,1092.8,648.171627,395.3159487,880.5,0.005655718,5.5,35.57802024,559.0611761,180485.8582,0.9,38.5
6023031.7,17,64,174.4187485,174.4187485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14234.7,107,1252,919.8120234,469.2953577,999.9,169402422.2,13.5,42.84696619,664.5584709,220925.0168,1,244.6
6033009.1,17,64,174.5272218,174.5272218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5408.1,656,1252,1069.098651,253.9414511,897,0.002102613,5.5,46.06992591,359.1274442,121274.1467,0.6,38.5
6042733.9,17,64,174.6154475,174.6154475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15132.9,105.9,1252,977.0380404,460.8172116,899.4,169402422.2,13.5,44.29133977,648.6737113,210942.5199,1,244.6
6048860.6,17,64,174.6341053,174.6341053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3295.6,128.8,840.8,476.0701984,313.4589795,828.9,0.003323698,5.5,29.70807518,443.2979401,154091.2152,0.8,38.5
6059081.9,17,64,174.7117009,174.7117009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13516.9,105,1252,870.8194292,499.3731138,1004.7,169402422.2,13.5,41.68361719,707.1105701,250098.2407,1,244.6
6068956.8,17,64,174.7792549,174.7792549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5055.8,398.4,1252,966.06,352.1461647,983.2,0.002697015,5.5,43.78607074,498.0098821,159699.0933,0.8,38.5
6077171.9,17,64,174.8506354,174.8506354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13270.9,105.4,1252,873.0142173,481.5610976,619.5,169402422.2,13.5,41.66073026,681.4050438,233975.2936,1,244.6
6085162.6,17,64,174.912457,174.912457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5234.6,683,1252,1056.731032,254.7781684,706.6,0.003130698,5.5,45.71786421,360.3107411,131120.9587,0.5,38.5
6093318.9,17,64,174.9556985,174.9556985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13390.9,104,1252,858.2697083,518.4936659,958.3,169402422.2,13.5,41.4896916,732.3956463,268451.456,1,244.6
6101617.7,17,64,175.0273695,175.0273695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5040.7,164.5,1149.2,851.746627,429.5448097,855.6,0.003177309,5.5,40.7113244,607.4680956,205939.4219,0.9,38.5
8231.8,6,64,1.416203834,1.416203834,0,0,0,0,0.5,1,0,0,0,0,0,109.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8973.6,67.8,1252,597.3889336,541.3214286,75.1,169402422.2,13.5,34.51291417,766.3198223,293685.4824,1,244.6
1227729.1,8.2,64,36.07191909,36.07191909,0,0,0,0,0.4,0.8,0,0,0,0,0,82.4,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,577.9,67.9,196.2,104.0217063,44.21581478,97,4.88E-05,5.5,14.38523164,62.53060494,2398.322458,0.9,38.5
2447676.6,10.4,64,70.67500211,70.67500211,0,0,0,0,0.3,0.6,0,0,0,0,0,50.5,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,2588,66,635.2,153.6155502,177.5218536,549.5,169402422.2,13.5,16.75895431,245.2758738,58105.25393,1,244.6
5503549.5,17,64,157.6305769,157.6305769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4308.5,470.7,1252,902.3616667,349.3749445,734.8,0.002511811,5.5,42.07651561,494.0907849,175469.4934,0.7,38.5
6122360.5,17,64,175.1801685,175.1801685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12102.5,104.9,1252,789.4780982,511.4381673,621.9,169402422.2,13.5,39.78458942,722.7672587,261287.0799,1,244.6
6129974.8,17,64,175.2145296,175.2145296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6149.8,896.5,1252,1171.494643,134.5380329,908,0.003317213,5.5,48.33264671,190.2655108,54799.28824,0.4,38.5
6138600.3,17,64,175.2620658,175.2620658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14775.3,106,1252,943.0664345,471.2964565,1092.7,169402422.2,13.5,43.43258101,667.7607351,223552.7022,1,244.6
6147032.2,17,64,175.3014977,175.3014977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3200.2,116,840.8,456.9988095,329.0619725,817,0.004984403,5.5,28.94849803,465.3639044,163550.0531,0.9,38.5
6153395,17,64,175.3569378,175.3569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9563,104,1252,632.4039299,518.0016833,305.8,169402422.2,13.5,35.37131983,730.8618074,267130.6451,1,244.6
6161143.7,17,64,175.4299625,175.4299625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6083.7,844.3,1252,1161.503611,153.1803566,971.3,0.003400517,5.5,48.12632126,216.6297378,62331.77598,0.4,38.5
6169790.5,17,64,175.4758635,175.4758635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14730.5,103,1252,962.8116854,443.3550783,666.4,169402422.2,13.5,43.93528515,625.0299762,196821.4966,1,244.6
6176393.4,17,64,175.5305239,175.5305239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4956.4,106.2,1137.5,828.3198016,439.799515,858.2,0.003668404,5.5,39.74907855,621.9704388,216899.4931,0.9,38.5
6184165.4,17,64,175.5794066,175.5794066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12728.4,102.6,1252,835.1002525,499.3397039,623.3,169402422.2,13.5,40.74839316,706.1814531,249797.9374,1,244.6
4952926.3,17,75.8,140.6254579,140.6254579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,1,1,5258.1,684.5,1252,1059.099683,245.0699345,711.6,0.002244186,5.5,45.78149957,346.5812252,119550.8567,0.6,38.5
6196994,17,64,175.6593382,175.6593382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11038,104,1252,706.7102378,535.9152464,702.8,169402422.2,13.5,37.64580567,758.2225066,287485.0611,1,244.6
5583025.2,15.3,57.6,175.7413749,175.7413749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0.9,0.9,3626.2,118.5,962.5,549.2575397,390.6677392,691,0.001489902,5.5,32.13487325,552.4876152,201297.3378,0.9,38.5
6209530.8,17,64,175.7695287,175.7695287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9490.8,60,1252,606.85368,542.2236154,700.7,169402422.2,13.5,34.75288432,767.9160519,294981.0583,1,244.6
6215938.5,17,64,175.829974,175.829974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1981.5,117.8,660.4,299.4301984,219.1709923,511.1,0.003292203,5.5,23.87157432,309.9545899,89105.40782,0.9,38.5
6220905.9,17,64,175.864583,175.864583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6948.9,104,1252,446.4896464,456.347896,454,169402422.2,13.5,29.89082715,646.7540411,209510.2514,1,244.6
4980872.5,17,64,140.8768124,140.8768124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,1,1,2067.9,89,738,302.0505159,278.8399102,483.9,0.002629399,5.5,23.54799357,394.3391828,130214.4591,0.9,38.5
5607678.7,15.3,57.6,175.9349965,175.9349965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0.9,0.9,7108.6,60,1252,454.3678105,484.5181217,441,169402422.2,13.5,30.15013578,686.6918851,235999.8721,1,244.6
5612470,15.3,57.6,175.977515,175.977515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0.9,0.9,3145.9,60,1017.9,503.0032937,435.5900651,508.6,0.003232598,5.5,30.24696319,616.0173776,235545.9233,0.9,38.5
6240633.3,17,64,176.0096232,176.0096232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8044.3,60,1252,522.7579075,492.911054,414.1,169402422.3,13.5,32.36818943,697.7591863,243762.2112,1,244.6
6246364.5,17,64,176.0422004,176.0422004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4548.5,463.1,1252,928.2819841,352.3017158,783.6,0.003499603,5.5,42.77471444,498.2298645,178066.5496,0.7,38.5
6250934.1,17,64,176.0846443,176.0846443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9118.1,102,1252,598.3114999,493.8007881,389.4,169402422.3,13.5,34.43816082,696.7521626,242801.5347,1,244.6
6257141.2,17,64,176.1330011,176.1330011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3595.2,260,1252,708.4372222,409.8109792,619.9,0.003893399,5.5,37.29078126,579.5602448,187927.6975,0.9,38.5
5637109.7,17,83.1,158.5686165,158.5686165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9712.1,103,1252,624.2286712,487.6239127,553.3,169402422.3,13.5,35.38332059,689.523965,237808.8221,1,244.6
6267620.2,17,64,176.2063933,176.2063933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2588.2,102.9,841.3,383.2809921,315.3550748,500.8,0.004246497,5.5,26.65426514,445.9794237,145873.8093,0.9,38.5
6273616.3,17,64,176.2360522,176.2360522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8584.3,102,1252,548.0560036,493.4943797,570.7,169402422.3,13.5,33.13366231,698.2357129,244138.6951,1,244.6
6279322.4,17,64,176.2685729,176.2685729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3575.4,151.4,1149.2,664.5082143,447.0280278,497.3,0.00429132,5.5,35.91674111,632.1930996,222636.251,0.9,38.5
6286253.5,17,64,176.3169704,176.3169704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10506.5,103,1252,675.0487109,520.8618149,765.8,169402422.3,13.5,36.77219813,737.254812,271835.7267,1,244.6
12986.2,6,64,2.044300426,2.044300426,0,0,0,0,0.5,1,0,0,0,0,0,161.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,444,67.7,100.2,80.05611111,13.0460563,80.5,0.001362801,5.5,12.65111683,18.44990975,204.8041504,0.9,38.5
5035710.1,14.8,64,141.4997375,141.4997375,0,0,0,0,0.1,0.2,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,3539.3,66,818.2,208.3502735,264.975351,605.1,169402422.3,13.5,19.58888587,376.3932201,111241.2766,1,244.6
6297195.6,17,64,176.4044731,176.4044731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2916.6,118.5,840.8,425.3648413,325.1414556,622.4,0.003248,5.5,28.01314507,459.8194562,159771.884,0.9,38.5
6304075.4,17,64,176.4593187,176.4593187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9796.4,104.6,1252,630.7255362,508.1828857,554.6,169402422.3,13.5,35.56915981,718.7302655,258353.0713,1,244.6
6309964.6,17,64,176.5055874,176.5055874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3915.6,106.4,1034.7,618.0165476,418.3846079,657.2,0.002969503,5.5,33.93812062,591.6851868,213301.3019,0.9,38.5
6316389.5,17,64,176.5403538,176.5403538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10340.5,105,1252,670.1202627,507.6504038,530.4,169402422.3,13.5,36.65669052,717.952637,257787.1014,1,244.6
5690649.4,17,64,158.9451948,158.9451948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4569.2,176.4,1149.2,798.8948413,423.1809084,716.6,0.002714705,5.5,39.42138732,598.46818,200093.1296,0.9,38.5
6328177.4,17,64,176.6378905,176.6378905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11187.4,105,1252,718.7666915,493.9346269,646.2,169402422.3,13.5,37.95960725,698.7598053,244172.4206,1,244.6
6334499.7,17,64,176.6935069,176.6935069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3881.7,123.2,1059,635.1760714,419.6488503,629,0.003577209,5.5,34.9335425,593.4730956,211598.5604,0.9,38.5
6340010.1,17,64,176.7549586,176.7549586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9392.1,76.2,1252,595.3465333,517.2275381,805,169402422.3,13.5,34.37036626,731.3973097,267801.9784,1,244.6
6351844,17,64,176.8709427,176.8709427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6886,1252,1252,1252,0,1252,0.000356984,5.5,50.03998401,0,0,0,38.5
6362693.1,17,64,176.9712528,176.9712528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17735.1,677.3,1252,1161.79039,191.4174393,707.8,169402422.3,13.5,48.24501326,267.453464,71672.02615,0.6,244.6
6369684.1,17,64,177.0058376,177.0058376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5128.1,653.6,1252,1040.40623,251.6450125,695.4,0.00208261,5.5,45.35152537,355.8797895,118283.0468,0.6,38.5
6376242.3,17,64,177.0702368,177.0702368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11686.3,104.8,1252,759.0488899,508.1638232,790.7,169402422.3,13.5,38.87591178,718.590072,258233.8281,1,244.6
6383144.5,17,64,177.1172829,177.1172829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3727.5,398.8,1252,801.0219048,361.1300821,658,0.003877401,5.5,39.49902111,510.7150598,166078.0632,0.8,38.5
6388992.1,17,64,177.1645242,177.1645242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9575.1,106,1252,619.5151475,514.2490269,696.5,169402422.3,13.5,35.08400371,726.7953747,264197.0157,1,244.6
6395210.6,17,64,177.2135866,177.2135866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2248.6,171.4,790.6,387.0962698,234.1880677,500,0.003567386,5.5,27.53933467,331.1919415,82779.68309,0.9,38.5
6398973.6,17,64,177.2284784,177.2284784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6011.6,102,1252,395.0902958,395.8483758,177.5,169402422.3,13.5,28.12185953,560.5642696,157775.639,1,244.6
6406239.3,17,64,177.2707578,177.2707578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6502.3,1019.2,1252,1211.505556,80.72174487,1025.5,0.001953387,5.5,49.19886732,114.1577864,26776.57414,0.3,38.5
6413382.6,17,64,177.3349354,177.3349354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13645.6,107.6,1252,888.1099008,475.0510502,545.4,169402422.3,13.5,42.19877021,671.1944203,225473.4831,1,244.6
6419061.7,17,64,177.3751999,177.3751999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3615.7,105.7,1022.9,571.9726587,444.0326979,597,0.002519298,5.5,32.49717801,627.9570636,246538.9466,0.9,38.5
5140162.5,17,64,177.4160536,177.4160536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,1,1,10000.3,99.6,1252,654.2693526,532.1510506,512,169402422.4,13.5,36.21042216,752.7794632,283464.4472,1,244.6
6428880.4,17,64,177.4344758,177.4344758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2500.4,105,1022.8,414.7629365,393.9747948,480,0.004319,5.5,27.93021581,557.164498,195067.0363,0.9,38.5
6434775.8,17,64,177.4708769,177.4708769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8395.8,105,1252,542.5439308,501.5843112,710.6,169402422.4,13.5,32.81936383,707.9958852,250804.9644,1,244.6
6440449.8,17,64,177.5145076,177.5145076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2163.8,114.3,739.8,318.8927778,252.6952122,471,0.004422808,5.5,24.40110323,357.3649962,107987.5356,0.9,38.5
6445273.1,17,64,177.5424474,177.5424474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6987.1,104.2,1252,447.9993184,446.1687784,416.5,169402422.4,13.5,29.94947066,632.2045713,200221.6475,1,244.6
6450104.9,17,64,177.5704109,177.5704109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2943.9,124.2,1059,510.2617857,385.8146308,449,0.005507207,5.5,31.47622386,545.6242834,179116.1485,0.9,38.5
6455275.1,17,64,177.5940632,177.5940632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8114.1,105,1252,526.9322732,463.6713798,642.8,169402422.4,13.5,32.3302476,653.3946873,213659.0317,1,244.6
6460098.1,17,64,177.6273325,177.6273325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2019.1,166.9,877.5,386.1776587,269.5012221,442.8,0.004779911,5.5,27.43682348,381.1322834,87296.27115,0.9,38.5
4528941.4,13.7,64,124.9600924,124.9600924,0,0,0,0,0.2,0.3,0,0,0,0,0,49,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,7031.6,94.4,1252,454.2315322,440.2946448,372.8,169402422.4,13.5,30.16954154,623.3474112,194714.8554,1,244.6
658538.5,7.1,64,19.60392401,19.60392401,0,0,0,0,0.4,0.9,0,0,0,0,0,147.2,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,464.5,66,117.6,82.7959127,20.8722637,94.3,9.11E-05,5.5,12.85621606,29.5178384,546.8767284,0.9,38.5
6469039.5,17,64,177.660762,177.660762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3758.5,66,949.9,227.9062174,292.6545137,482.1,169402422.4,13.5,20.88512007,415.0116235,112615.9187,1,244.6
6474186.3,17,64,177.6856492,177.6856492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3141.3,134.8,1045.7,530.5774206,392.7172896,487.8,0.003824902,5.5,31.84830246,555.3861172,187009.2372,0.9,38.5
5182234.8,17,64,177.6981908,177.6981908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,1,1,6929.9,103,1252,451.0378488,439.4782126,310.6,169402422.4,13.5,30.06742231,622.2352193,193776.4421,1,244.6
6482051.9,17,64,177.7191867,177.7191867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3268.9,163.9,1046.4,543.5135317,388.6636864,660.3,0.004027104,5.5,32.42720825,549.6534565,189089.8092,0.8,38.5
6487866.3,17,64,177.7500997,177.7500997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9083.3,102.1,1252,589.2060645,481.6827645,502.5,169402422.4,13.5,34.37922969,681.2000731,232091.672,1,244.6
6491334.9,17,64,177.7711578,177.7711578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,923.9,106.1,244.7,157.9653175,57.05791522,177.7,0.005189085,5.5,17.69598403,80.69207754,4096.872103,0.9,38.5
6494890.3,17,64,177.7726773,177.7726773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4479.3,106,866,273.8480441,255.4841145,551.6,169402422.4,13.5,23.0993336,362.7027942,89930.35449,1,244.6
6501453.4,17,64,177.8197281,177.8197281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3749.4,164,1149.2,685.6892063,452.1173943,618.8,0.00418148,5.5,36.51349367,639.3905509,227648.4247,0.9,38.5
6509110.9,17,64,177.888508,177.888508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11406.9,103,1252,738.6942838,531.6525025,708.6,169402422.4,13.5,38.46613453,752.8157874,283423.0302,1,244.6
6515307.7,17,64,177.9322248,177.9322248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4329.7,176.4,1149.2,771.020873,436.2365669,629.9,0.004167795,5.5,38.70114291,616.9316693,212617.6327,0.9,38.5
6522356.6,17,64,177.993427,177.993427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11378.6,105,1252,725.1775094,526.4849721,805.5,169402422.4,13.5,38.1227961,743.8356213,276684.7799,1,244.6
6528785.5,17,64,178.0488663,178.0488663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3453.5,105.1,944.4,518.7299206,373.9280977,649.5,0.003751898,5.5,30.98624734,528.8141871,184238.7972,0.9,38.5
6535743.5,17,64,178.1092127,178.1092127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10411.5,103,1252,658.8571431,506.1762751,844.9,169402422.4,13.5,36.28881399,716.7298168,257011.7416,1,244.6
6541768.5,17,64,178.1649387,178.1649387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1492.5,88,514.4,209.1353968,162.6688727,489.8,0.003828311,5.5,19.55039432,230.0485259,61669.48154,0.9,38.5
6549025.5,17,64,178.2014552,178.2014552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8749.5,88,1252,552.4036755,492.9010238,828.9,169402422.4,13.5,33.1694851,698.9311701,244847.4894,1,244.6
6555389.3,17,64,178.2559452,178.2559452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1926.3,116,641.5,283.0239683,214.6284726,523.8,0.003442407,5.5,22.95962343,303.5304968,88221.58811,0.9,38.5
6561217.4,17,64,178.2929852,178.2929852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7754.4,103.4,1252,493.1054977,469.7706016,604.4,169402422.5,13.5,31.40836366,665.2903598,222004.5728,1,244.6
6567515.2,17,64,178.3263081,178.3263081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2770.2,103.4,926.5,424.1069444,356.1733269,487.8,0.004181504,5.5,27.93508411,503.7051495,173525.9171,0.9,38.5
6573730.1,17,64,178.3623868,178.3623868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8985.1,103,1252,576.2762505,504.6870272,602.8,169402422.5,13.5,33.95491754,714.7734774,255840.1168,1,244.6
6579202.8,17,64,178.3916183,178.3916183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3551.8,398.8,1252,787.146746,360.6798784,557.4,0.00426898,5.5,39.0368952,510.0783757,168491.9244,0.8,38.5
6585967.4,17,64,178.4408827,178.4408827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10316.4,102,1252,663.0344881,516.1574261,867.2,169402422.5,13.5,36.38220168,731.7056265,267728.4659,1,244.6
6590998.1,17,64,178.4731645,178.4731645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1101.1,106.7,365.5,184.6866667,95.60139292,292.6,0.005533409,5.5,19.09311424,135.2007864,15687.12947,0.9,38.5
6597484.5,17,64,178.5084184,178.5084184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7587.5,106,1252,485.5133331,469.8088953,782.6,169402422.5,13.5,31.00842797,662.1449803,219629.0607,1,244.6
6603595.8,17,64,178.5427999,178.5427999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2946.8,298.7,1252,645.5984127,369.8173062,570.6,0.004745102,5.5,35.27282909,523.00065,156235.2008,0.9,38.5
6609046.4,17,64,178.5684858,178.5684858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8397.4,104,1252,548.969646,472.1572211,540.4,169402422.5,13.5,32.98766761,665.5604643,221667.9762,1,244.6
6614988.2,17,64,178.6033235,178.6033235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3229.2,237.3,1252,634.1447222,430.3307813,726.3,0.003086591,5.5,35.08070313,608.5796272,207528.9382,0.9,38.5
